"Time","64 sinus 2","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 lHL swoff","58 lHL swon","57 rHL swoff","56 rHL swon","55 lFL swoff","54 lFL swon","53 rFL swoff","52 rFL swon","51 CoM peak","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.553146,64.373917,104.328812,71.673737,6.818721,15.802971,5.411588,17.945139,7.103048,17.279997,0,5.797075,13.132071,7.736940,12.346172,9.252643,18.148329,8.642599,13.286985,8.832636,12.844689,9.246534,12.489227,9.593715,13.827740,10.895141,13.837419,10.652293,14.540626,0,-0.01792,0.00417,-0.02055,-0.01412,0.00944,-0.01442,-0.00058,0.00261,0.00029,0.10947,3.27577
0.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.404922,64.591759,104.001633,71.823624,6.818912,15.800570,5.411406,17.963852,7.102403,17.270458,0,5.799353,13.115829,7.758214,12.410625,9.260808,18.156548,8.646659,13.276374,8.830552,12.839412,9.256680,12.476578,9.593040,13.818969,10.895304,13.828972,10.653945,14.533335,0,-0.01852,0.00432,-0.01995,-0.01376,0.00847,-0.01115,0.00330,0.00439,0.00001,0.10090,3.27593
0.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.264267,64.837074,103.727364,71.983833,6.818785,15.798179,5.410674,17.981394,7.101627,17.260895,0,5.801672,13.100081,7.777393,12.470557,9.269403,18.164948,8.650555,13.265734,8.828209,12.833183,9.265744,12.464488,9.592480,13.810568,10.895262,13.820494,10.655653,14.525943,0,-0.01799,0.00335,-0.02031,-0.01331,0.00474,-0.01275,0.00688,0.00294,0.00015,0.08020,3.27614
0.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.177994,65.280052,103.833870,72.218330,6.816369,15.795858,5.405982,17.990501,7.099905,17.251131,0,5.804293,13.087890,7.781503,12.497964,9.281100,18.174644,8.653270,13.254889,8.823994,12.820126,9.267022,12.456425,9.592726,13.804837,10.893754,13.811785,10.657775,14.517819,0,-0.01968,0.00381,-0.02034,-0.01324,0.01190,-0.01119,0.00759,0.00272,-0.00015,0.07811,3.27683
0.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.091705,65.723038,103.940384,72.452820,6.813952,15.793538,5.401290,17.999611,7.098183,17.241367,0,5.806912,13.075697,7.785613,12.525372,9.292797,18.184341,8.655985,13.244045,8.819779,12.807067,9.268300,12.448362,9.592973,13.799106,10.892245,13.803075,10.659897,14.509695,0,-0.01867,0.00463,-0.02020,-0.01679,0.00824,-0.01475,0.00371,0.00307,0.00001,0.10466,3.27746
0.490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.005432,66.166016,104.046890,72.687317,6.811537,15.791217,5.396599,18.008718,7.096461,17.231604,0,5.809533,13.063505,7.789723,12.552778,9.304494,18.194036,8.658700,13.233202,8.815564,12.794008,9.269578,12.440300,9.593219,13.793375,10.890738,13.794366,10.662019,14.501572,0,-0.01871,0.00397,-0.02322,-0.00816,0.01078,-0.01174,0.00358,0.00399,-0.00014,0.09948,3.27769
0.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.987198,66.589317,104.167900,72.921867,6.809259,15.789597,5.392304,18.018702,7.094934,17.222054,0,5.811856,13.051264,7.792897,12.577841,9.315964,18.203733,8.661700,13.222561,8.811738,12.781973,9.270287,12.432882,9.593588,13.787669,10.889658,13.786586,10.664515,14.493726,0,-0.01530,0.00345,-0.01998,-0.01714,0.00208,-0.01381,0.00724,0.00276,-0.00015,0.10253,3.27787
0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.458572,66.870956,104.393288,73.156837,6.807976,15.793016,5.390867,18.034977,7.094806,17.214041,0,5.812042,13.038671,7.789336,12.586031,9.325801,18.213421,8.666749,13.213383,8.810710,12.777295,9.266895,12.430110,9.594838,13.782146,10.891666,13.785494,10.669709,14.487880,0,-0.01851,0.00489,-0.02187,-0.01284,0.01118,-0.01231,0.00386,0.00325,0.00029,0.06807,3.27764
0.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.929962,67.152603,104.618683,73.391800,6.806694,15.796436,5.389430,18.051252,7.094678,17.206028,0,5.812228,13.026078,7.785775,12.594221,9.335638,18.223108,8.671797,13.204205,8.809682,12.772617,9.263505,12.427337,9.596088,13.776622,10.893675,13.784401,10.674903,14.482034,0,-0.01907,0.00437,-0.02007,-0.01344,0.00911,-0.01087,0.00506,0.00424,0.00001,0.10150,3.27737
0.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.401352,67.434250,104.844070,73.626770,6.805411,15.799856,5.387993,18.067528,7.094550,17.198015,0,5.812415,13.013486,7.782215,12.602412,9.345475,18.232796,8.676846,13.195026,8.808654,12.767940,9.260114,12.424563,9.597340,13.771098,10.895683,13.783309,10.680097,14.476188,0,-0.01863,0.00392,-0.02205,-0.01367,0.00864,-0.01472,0.00833,0.00215,-0.00029,0.11365,3.27684
0.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.894272,67.738297,105.061447,73.852333,6.803388,15.802518,5.386183,18.083616,7.094303,17.189442,0,5.812896,13.000447,7.778805,12.609595,9.354332,18.241558,8.681273,13.185733,8.807516,12.762794,9.257277,12.421261,9.598680,13.765290,10.897507,13.781393,10.684904,14.470250,0,-0.01863,0.00387,-0.02029,-0.01352,0.00885,-0.01226,0.00307,0.00305,0.00030,0.08994,3.27641
0.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.542160,68.203537,105.221146,74.010269,6.796030,15.799719,5.381695,18.098358,7.093195,17.176840,0,5.815501,12.984202,7.776485,12.609529,9.356132,18.243671,8.681237,13.175607,8.805594,12.754286,9.258435,12.414150,9.600671,13.757441,10.898003,13.773554,10.686929,14.463654,0,-0.01777,0.00305,-0.01998,-0.01403,0.00775,-0.01335,0.00717,0.00298,0.00000,0.07307,3.27679
0.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.190048,68.668785,105.380844,74.168198,6.788671,15.796919,5.377206,18.113102,7.092087,17.164238,0,5.818106,12.967958,7.774165,12.609463,9.357931,18.245787,8.681200,13.165481,8.803673,12.745777,9.259593,12.407040,9.602661,13.749592,10.898498,13.765714,10.688953,14.457058,0,-0.01946,0.00479,-0.02192,-0.01378,0.01434,-0.01254,0.00530,0.00246,0.00014,0.08096,3.27715
0.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.837952,69.134026,105.540543,74.326126,6.781313,15.794120,5.372718,18.127844,7.090980,17.151636,0,5.820711,12.951714,7.771845,12.609396,9.359730,18.247900,8.681163,13.155354,8.801750,12.737268,9.260751,12.399929,9.604651,13.741742,10.898993,13.757874,10.690978,14.450461,0,-0.01698,0.00128,-0.02042,-0.01376,0.00925,-0.01223,0.00453,0.00338,-0.00002,0.11685,3.27730
0.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.516434,69.591942,105.723564,74.490593,6.774667,15.791878,5.369009,18.142664,7.089927,17.138975,0,5.822579,12.936093,7.769432,12.609406,9.360997,18.252415,8.681021,13.144958,8.800325,12.728014,9.262094,12.392643,9.606920,13.733809,10.899851,13.750536,10.693065,14.444363,0,-0.02117,0.00351,-0.02180,-0.01425,0.00921,-0.01537,0.00687,0.00347,0.00015,0.10309,3.27738
0.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.415115,69.997147,106.074425,74.702065,6.773145,15.793644,5.370909,18.158033,7.089274,17.125887,0,5.819149,12.924966,7.766346,12.609964,9.358434,18.274216,8.680120,13.132607,8.802473,12.713398,9.264774,12.384090,9.611191,13.725272,10.903322,13.746806,10.695600,14.441846,0,-0.01895,0.00422,-0.02063,-0.01148,0.00814,-0.01217,0.00389,0.00291,0.00016,0.07356,3.27693
0.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.313782,70.402344,106.425285,74.913536,6.771623,15.795409,5.372808,18.173401,7.088621,17.112801,0,5.815718,12.913837,7.763260,12.610523,9.355870,18.296015,8.679220,13.120256,8.804621,12.698782,9.267454,12.375539,9.615460,13.716735,10.906794,13.743076,10.698133,14.439330,0,-0.02088,0.00393,-0.01863,-0.01365,0.00917,-0.01241,0.00222,0.00337,0.00016,0.08340,3.27654
0.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.212463,70.807549,106.776146,75.125008,6.770101,15.797175,5.374709,18.188770,7.087968,17.099712,0,5.812286,12.902709,7.760175,12.611082,9.353306,18.317816,8.678320,13.107905,8.806768,12.684165,9.270134,12.366986,9.619731,13.708199,10.910265,13.739347,10.700668,14.436813,0,-0.01781,0.00340,-0.01921,-0.01358,0.01013,-0.01099,0.00764,0.00157,0.00015,0.10677,3.27669
0.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.136826,71.198997,107.124275,75.329842,6.768168,15.798546,5.376369,18.204100,7.087416,17.087458,0,5.809194,12.891913,7.757374,12.611489,9.351279,18.339401,8.677776,13.096169,8.809127,12.670060,9.272467,12.358625,9.623875,13.699760,10.913908,13.735909,10.703400,14.434581,0,-0.01542,0.00569,-0.02102,-0.01276,0.00546,-0.01425,0.00468,0.00208,0.00015,0.09529,3.27687
0.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.246048,71.491508,107.452721,75.486900,6.763276,15.797070,5.376301,18.219160,7.087583,17.081194,0,5.808536,12.883507,7.756623,12.610802,9.353119,18.359446,8.679800,13.088851,8.813001,12.659632,9.272304,12.351636,9.627110,13.692040,10.918786,13.734574,10.707549,14.434392,0,-0.02258,0.00371,-0.01754,-0.01458,0.01013,-0.01133,0.00665,0.00350,0.00001,0.09820,3.27725
0.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.355270,71.784012,107.781166,75.643959,6.758384,15.795593,5.376235,18.234221,7.087749,17.074930,0,5.807878,12.875100,7.755873,12.610114,9.354959,18.379490,8.681825,13.081534,8.816875,12.649204,9.272141,12.344647,9.630346,13.684319,10.923663,13.733238,10.711699,14.434203,0,-0.01985,0.00451,-0.01931,-0.01297,0.00897,-0.01252,-0.00272,0.00295,0.00015,0.06582,3.27756
0.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.464493,72.076523,108.109612,75.801018,6.753491,15.794116,5.376167,18.249281,7.087916,17.068666,0,5.807219,12.866693,7.755122,12.609426,9.356798,18.399534,8.683848,13.074217,8.820748,12.638776,9.271977,12.337658,9.633582,13.676600,10.928541,13.731903,10.715849,14.434015,0,-0.01841,0.00413,-0.02358,-0.01341,0.00958,-0.01282,0.00150,0.00395,0.00015,0.10604,3.27733
0.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.573822,72.397240,108.428040,75.951706,6.749167,15.792683,5.376738,18.263954,7.088054,17.061460,0,5.806428,12.858674,7.754453,12.608574,9.358355,18.419096,8.685585,13.066011,8.824532,12.628131,9.271888,12.330690,9.636705,13.669256,10.932960,13.730667,10.719519,14.433500,0,-0.02013,0.00337,-0.01970,-0.01360,0.00702,-0.01378,-0.00187,0.00335,0.00000,0.11601,3.27710
0.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.683914,72.920952,108.674355,76.056557,6.748932,15.791555,5.381896,18.275858,7.087979,17.047480,0,5.804685,12.853444,7.754371,12.606544,9.357874,18.435186,8.685253,13.051412,8.827669,12.615918,9.272329,12.323874,9.639019,13.664633,10.934070,13.730148,10.719737,14.430636,0,-0.01740,0.00397,-0.02089,-0.01380,0.00749,-0.01282,0.01020,0.00216,-0.00001,0.08909,3.27679
0.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.794006,73.444672,108.920670,76.161407,6.748697,15.790427,5.387054,18.287762,7.087904,17.033499,0,5.802942,12.848213,7.754289,12.604515,9.357394,18.451277,8.684920,13.036812,8.830806,12.603705,9.272770,12.317058,9.641334,13.660008,10.935179,13.729630,10.719955,14.427773,0,-0.01970,0.00376,-0.02394,-0.01415,0.00966,-0.01133,0.00234,0.00476,-0.00014,0.07435,3.27648
0.510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.904099,73.968391,109.166985,76.266258,6.748462,15.789300,5.392212,18.299665,7.087830,17.019520,0,5.801199,12.842983,7.754207,12.602486,9.356915,18.467365,8.684588,13.022212,8.833942,12.591493,9.273211,12.310242,9.643647,13.655385,10.936289,13.729112,10.720175,14.424911,0,-0.01934,0.00416,-0.02019,-0.01387,0.00695,-0.01233,0.00654,0.00353,-0.00015,0.07368,3.27618
0.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.951721,74.510963,109.411942,76.377228,6.747945,15.788221,5.397842,18.312292,7.087742,17.006252,0,5.799385,12.837676,7.754425,12.600506,9.354877,18.482706,8.684376,13.007551,8.837259,12.579557,9.273965,12.303999,9.645967,13.650700,10.937633,13.728728,10.720570,14.422460,0,-0.01797,0.00448,-0.02195,-0.01392,0.01029,-0.01300,0.00397,0.00289,0.00000,0.11102,3.27595
0.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.549683,75.189232,109.647118,76.532219,6.745397,15.787496,5.406870,18.330133,7.087559,16.998127,0,5.797065,12.831809,7.756797,12.598890,9.341638,18.492655,8.685022,12.992451,8.841875,12.569625,9.276977,12.301885,9.648337,13.645573,10.940654,13.729314,10.722236,14.422976,0,-0.01866,0.00316,-0.02206,-0.01377,0.00914,-0.01218,0.00486,0.00257,-0.00014,0.09545,3.27633
0.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.147644,75.867500,109.882294,76.687202,6.742849,15.786771,5.415899,18.347975,7.087376,16.990000,0,5.794745,12.825943,7.759169,12.597274,9.328398,18.502602,8.685669,12.977349,8.846491,12.559692,9.279987,12.299771,9.650706,13.640446,10.943675,13.729898,10.723902,14.423493,0,-0.01569,0.00325,-0.02055,-0.01393,0.00836,-0.01274,0.00419,0.00335,0.00000,0.08417,3.27667
0.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.745605,76.545761,110.117470,76.842186,6.740302,15.786045,5.424927,18.365816,7.087192,16.981874,0,5.792425,12.820076,7.761541,12.595658,9.315158,18.512548,8.686316,12.962249,8.851107,12.549760,9.282999,12.297657,9.653076,13.635319,10.946696,13.730484,10.725567,14.424009,0,-0.01954,0.00376,-0.02200,-0.01397,0.00828,-0.01365,0.00605,0.00317,0.00015,0.08226,3.27667
0.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.310287,77.232597,110.341957,77.007210,6.737650,15.785484,5.434891,18.383308,7.086981,16.973701,0,5.791205,12.813754,7.763005,12.594467,9.301232,18.523233,8.687062,12.947487,8.855293,12.539254,9.285813,12.294819,9.655281,13.629864,10.949492,13.730686,10.726968,14.424445,0,-0.01669,0.00452,-0.02027,-0.01369,0.00806,-0.01243,0.00516,0.00133,0.00015,0.08973,3.27672
0.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.635452,77.981056,110.489548,77.244476,6.734248,15.786106,5.451592,18.398287,7.086572,16.965204,0,5.797903,12.804158,7.757935,12.596333,9.282368,18.539234,8.688536,12.935170,8.856384,12.524621,9.287213,12.286768,9.656306,13.622049,10.950655,13.728130,10.726457,14.424296,0,-0.01865,0.00305,-0.02006,-0.01266,0.00826,-0.01493,0.00697,0.00397,0.00030,0.10571,3.27718
0.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.960632,78.729523,110.637146,77.481743,6.730845,15.786729,5.468294,18.413265,7.086163,16.956705,0,5.804600,12.794561,7.752864,12.598198,9.263504,18.555235,8.690009,12.922853,8.857475,12.509989,9.288614,12.278717,9.657331,13.614235,10.951818,13.725574,10.725946,14.424148,0,-0.01957,0.00356,-0.02137,-0.01411,0.00814,-0.01369,0.00327,0.00251,0.00029,0.10954,3.27753
0.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.285812,79.477989,110.784737,77.719009,6.727443,15.787351,5.484995,18.428244,7.085753,16.948208,0,5.811297,12.784965,7.747793,12.600063,9.244639,18.571236,8.691483,12.910537,8.858566,12.495356,9.290014,12.270666,9.658356,13.606421,10.952981,13.723018,10.725436,14.424000,0,-0.01773,0.00397,-0.01865,-0.01359,0.00847,-0.01266,0.00593,0.00198,0.00015,0.07583,3.27699
0.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.777313,80.192299,110.908592,77.957642,6.723706,15.787716,5.501338,18.442736,7.085653,16.939396,0,5.817255,12.775517,7.743100,12.602769,9.224461,18.585409,8.693068,12.897833,8.860462,12.480186,9.291689,12.262574,9.659315,13.598565,10.954015,13.720364,10.725009,14.423940,0,-0.02360,0.00425,-0.01733,-0.01267,0.00786,-0.01330,0.00427,0.00389,-0.00014,0.06899,3.27654
0.520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.465790,80.660843,110.861633,78.206131,6.717559,15.786234,5.515102,18.453728,7.087778,16.928329,0,5.817886,12.767135,7.741117,12.611525,9.194818,18.586449,8.695456,12.882339,8.868155,12.461154,9.295342,12.254188,9.659804,13.590421,10.954115,13.716999,10.725183,14.424516,0,-0.01014,0.00270,-0.02011,-0.01444,0.00817,-0.01296,0.00576,0.00177,0.00015,0.08613,3.27669
0.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.154266,81.129387,110.814667,78.454613,6.711412,15.784751,5.528866,18.464722,7.089902,16.917265,0,5.818517,12.758754,7.739134,12.620279,9.165176,18.587488,8.697845,12.866845,8.875849,12.442122,9.298995,12.245801,9.660294,13.582276,10.954216,13.713635,10.725357,14.425093,0,-0.01661,0.00539,-0.02294,-0.01406,0.00709,-0.01259,-0.00345,0.00478,0.00001,0.10786,3.27689
0.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.842743,81.597931,110.767708,78.703094,6.705265,15.783268,5.542631,18.475714,7.092026,16.906199,0,5.819148,12.750372,7.737151,12.629035,9.135534,18.588528,8.700233,12.851352,8.883541,12.423091,9.302649,12.237413,9.660783,13.574132,10.954316,13.710271,10.725532,14.425669,0,-0.01157,0.00266,-0.02025,-0.01431,0.00875,-0.01292,0.00432,0.00039,-0.00014,0.09163,3.27742
0.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.584702,82.093872,110.690086,78.949875,6.699410,15.781948,5.556120,18.485161,7.093983,16.894972,0,5.819323,12.742548,7.734529,12.638810,9.106752,18.588652,8.702250,12.833471,8.891328,12.404708,9.306261,12.228894,9.661194,13.566409,10.954412,13.706783,10.725883,14.425981,0,-0.01993,0.00406,-0.02286,-0.01425,0.00817,-0.01229,0.00628,0.00355,-0.00028,0.08219,3.27784
0.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.711655,82.786995,110.391861,79.184364,6.695664,15.781796,5.567636,18.483490,7.094730,16.882582,0,5.816217,12.738732,7.727304,12.655932,9.084158,18.582190,8.701586,12.798410,8.899790,12.390999,9.309584,12.219421,9.661041,13.561715,10.954479,13.702409,10.727506,14.424389,0,-0.01824,0.00357,-0.02073,-0.01364,0.00800,-0.01788,0.00557,0.00391,0.00001,0.07826,3.27738
0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.838608,83.480125,110.093636,79.418861,6.691919,15.781643,5.579152,18.481819,7.095478,16.870193,0,5.813111,12.734918,7.720080,12.673055,9.061563,18.575729,8.700922,12.763349,8.908252,12.377289,9.312907,12.209949,9.660889,13.557021,10.954545,13.698034,10.729130,14.422796,0,-0.01925,0.00331,-0.02095,-0.01392,0.00964,-0.01268,0.00524,0.00282,-0.00015,0.06227,3.27699
0.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.965561,84.173248,109.795403,79.653351,6.688173,15.781490,5.590667,18.480148,7.096226,16.857803,0,5.810005,12.731102,7.712856,12.690177,9.038969,18.569267,8.700258,12.728288,8.916714,12.363580,9.316230,12.200477,9.660736,13.552327,10.954611,13.693660,10.730753,14.421204,0,-0.01587,0.00383,-0.02010,-0.01354,0.00928,-0.01379,0.00799,0.00405,-0.00001,0.10039,3.27706
0.527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144.855118,84.971031,109.518944,79.890945,6.684417,15.780828,5.601554,18.477825,7.096971,16.845121,0,5.807611,12.725941,7.707915,12.709929,9.017236,18.564135,8.699508,12.694953,8.925200,12.349661,9.320071,12.191831,9.660711,13.547833,10.954646,13.688987,10.732802,14.419324,0,-0.01854,0.00433,-0.02216,-0.01444,0.00824,-0.01211,0.00573,0.00284,0.00001,0.11612,3.27714
0.528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.036194,86.521965,109.399101,80.150810,6.680593,15.776494,5.607919,18.470812,7.097695,16.830334,0,5.810333,12.711091,7.719401,12.748619,9.001707,18.568554,8.698134,12.674043,8.933858,12.334239,9.327642,12.189134,9.661603,13.544777,10.954455,13.682164,10.737913,14.415380,0,-0.01964,0.00341,-0.01878,-0.01411,0.00844,-0.01351,0.00364,0.00237,-0.00001,0.08375,3.27722
0.529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.217270,88.072899,109.279259,80.410683,6.676768,15.772160,5.614283,18.463799,7.098421,16.815546,0,5.813056,12.696241,7.730888,12.787309,8.986178,18.572973,8.696761,12.653131,8.942516,12.318817,9.335214,12.186436,9.662496,13.541719,10.954266,13.675342,10.743024,14.411435,0,-0.01871,0.00441,-0.02187,-0.01319,0.00874,-0.01220,0.00620,0.00331,0.00015,0.06504,3.27730
0.530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.398346,89.623833,109.159416,80.670555,6.672944,15.767825,5.620647,18.456785,7.099145,16.800758,0,5.815779,12.681392,7.742374,12.825998,8.970650,18.577393,8.695388,12.632221,8.951175,12.303394,9.342785,12.183739,9.663387,13.538663,10.954075,13.668519,10.748135,14.407491,0,-0.00956,0.00421,-0.02164,-0.01334,0.00836,-0.01301,0.00544,0.00207,0.00030,0.07436,3.27745
0.531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.594742,91.073997,109.079842,80.946800,6.669307,15.763306,5.626849,18.450045,7.099514,16.786757,0,5.818109,12.666712,7.753483,12.864266,8.954972,18.581781,8.693992,12.611936,8.958790,12.287819,9.349658,12.180737,9.664512,13.534877,10.954231,13.661731,10.753106,14.403455,0,-0.02515,0.00244,-0.02112,-0.01400,0.00833,-0.01105,0.00697,0.00426,0.00014,0.08882,3.27759
0.532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.901398,91.798996,109.290077,81.340866,6.667026,15.757461,5.631881,18.445272,7.097322,16.778406,0,5.817613,12.653258,7.761875,12.899508,8.938224,18.585947,8.692428,12.596148,8.958901,12.271141,9.351507,12.175535,9.667314,13.525837,10.956882,13.655190,10.757078,14.398753,0,-0.01850,0.00350,-0.02040,-0.01533,0.00958,-0.01217,0.00313,0.00312,0.00016,0.10240,3.27759
0.533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.208054,92.523987,109.500320,81.734940,6.664745,15.751615,5.636912,18.440502,7.095131,16.770054,0,5.817117,12.639804,7.770266,12.934751,8.921475,18.590111,8.690863,12.580359,8.959012,12.254462,9.353355,12.170334,9.670115,13.516797,10.959533,13.648648,10.761050,14.394053,0,-0.01987,0.00377,-0.01641,-0.01346,0.00583,-0.01494,0.00640,0.00367,0.00015,0.09911,3.27759
0.534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.514709,93.248985,109.710556,82.129013,6.662464,15.745770,5.641943,18.435730,7.092939,16.761703,0,5.816620,12.626350,7.778657,12.969993,8.904727,18.594275,8.689299,12.564571,8.959124,12.237784,9.355205,12.165133,9.672916,13.507757,10.962183,13.642106,10.765022,14.389352,0,-0.01832,0.00560,-0.01901,-0.01426,0.00289,-0.01159,0.00583,0.00234,-0.00015,0.08305,3.27759
0.535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.844299,93.891800,109.929466,82.529640,6.659855,15.740210,5.646725,18.431158,7.090928,16.752974,0,5.815890,12.613699,7.784949,13.004736,8.890604,18.596697,8.688216,12.549698,8.959614,12.221838,9.357078,12.159043,9.675627,13.498218,10.964829,13.635401,10.769228,14.384846,0,-0.01991,0.00357,-0.02079,-0.01201,0.01004,-0.01100,0.00366,0.00260,0.00015,0.08364,3.27755
0.536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.338989,93.943214,110.210762,82.977440,6.654894,15.736709,5.649705,18.428013,7.090220,16.741518,0,5.813474,12.606819,7.776132,13.035892,8.895372,18.586590,8.690598,12.541409,8.962833,12.211164,9.359123,12.146557,9.677687,13.485076,10.967452,13.627514,10.775112,14.381742,0,-0.01691,0.00483,-0.01929,-0.01474,0.00928,-0.01402,0.00554,0.00237,0.00001,0.06669,3.27725
0.537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.833679,93.994629,110.492058,83.425240,6.649932,15.733207,5.652685,18.424868,7.089512,16.730062,0,5.811059,12.599939,7.767314,13.067047,8.900142,18.576483,8.692981,12.533121,8.966053,12.200490,9.361169,12.134070,9.679746,13.471933,10.970074,13.619627,10.780996,14.378637,0,-0.01796,0.00322,-0.02278,-0.01332,0.00852,-0.01324,0.00342,0.00237,0.00001,0.11265,3.27704
